101476;418;CC DE LA CHATAIGNERAIE CANTALIENNE
102139;417;CC COUESNON MARCHES DE BRETAGNE
100379;417;CC DE GATINE ET CHOISILLES
100356;417;CC MARCHES DU VELAY-ROCHEBARON
102264;414;CC NIEVRE ET SOMME
101213;414;CC DES LUYS EN BEARN
100943;414;CC LE GESNOIS BILURIEN
100417;414;CC DU PAYS DE CHALINDREY
102302;413;CC DE VIE ET BOULOGNE
101800;413;CC LIEUVIN PAYS D AUGE
100810;413;CC DES VOSGES DU SUD
100257;406;CC DU PAYS LOUDUNAIS
100297;405;CC DES PAYS D OISE ET D HALATTE
100296;405;CC DU PAYS DE BRAY
100294;405;CC DU PAYS DE VALOIS
100291;405;CC DE LA PICARDIE VERTE
100289;405;CC DU PAYS DE SAINTE-ODILE
100276;405;CC DE LA VALLEE DE MUNSTER
100310;404;CC COUTANCES MER ET BOCAGE
100330;403;CA DU GRAND VERDUN
100340;400;CC ARC SUD BRETAGNE
102829;392;COMMUNE DU GOSIER
134780;390;COMMUNE DE TRAPPES
136905;386;COMMUNE DE CAVAILLON
127683;385;COMMUNE DE HENIN BEAUMONT
106631;384;COMMUNE DE RODEZ
130891;372;COMMUNE DE SELESTAT
139093;371;COMMUNE DE L ETANG SALE
132151;370;COMMUNE DE AUTUN
117302;370;COMMUNE DE MEYLAN
138997;365;COMMUNE DE CERGY
118016;365;COMMUNE DE SAINT-CLAUDE
134801;364;COMMUNE DE LE PECQ
119067;364;COMMUNE DE CHATEAUBRIANT
116131;364;COMMUNE DE PESSAC
123506;363;COMMUNE DE VILLERS LES NANCY
128732;361;COMMUNE DE BILLERE
127996;357;COMMUNE D AVION
104563;357;COMMUNE DE GRASSE
102090;357;CC CHARLIEU-BELMONT
100629;357;CC SUD RETZ ATLANTIQUE
100254;357;CA MOULINS COMMUNAUTE
101922;356;CC DE CHARENTE LIMOUSINE
100680;356;CC DES COTEAUX DU GIROU
100371;356;CC BRENNE - VAL DE CREUSE
101325;355;CC DECAZEVILLE COMMUNAUTE
100669;355;CC LAURAGAIS REVEL SOREZOIS
139100;354;COMMUNE DU TAMPON
131099;349;COMMUNE DE VAULX EN VELIN
116181;347;COMMUNE DE MERIGNAC
113814;343;VILLE DE QUIMPER
104757;342;COMMUNE DE VILLENEUVE LOUBET
130428;341;COMMUNE DE ILLZACH
110347;337;VILLE DE SAINT BRIEUC
102813;336;COMMUNE DE SAINTE-ANNE
101617;336;CC DU VAL DE MORTEAU
103640;335;COMMUNE DE VILLERS COTTERETS
100617;335;CC ROI MORVAN COMMUNAUTE
138464;334;COMMUNE DE YERRES
103030;334;COMMUNE D AMBERIEU-EN-BUGEY
120122;333;COMMUNE DE CAHORS
120121;330;COMMUNE DE SAINT JEAN DE BRAYE
115814;330;COMMUNE D AMBARES ET LAGRAVE
130696;329;COMMUNE DE WITTENHEIM
119191;329;COMMUNE DE SAINT JUST SAINT RAMBERT
119229;328;COMMUNE DE ROCHE LA MOLIERE
133523;321;COMMUNE DE SAINT JULIEN EN GENEVOIS
112872;321;COMMUNE DE BERNAY
138759;314;COMMUNE DE CHAVILLE
118830;314;COMMUNE DE ROMORANTIN LANTHENAY
115931;314;COMMUNE DE CENON
102409;314;CC DES DEUX VALLEES
102374;314;CC DES SOURCES DU LAC D ANNECY
100726;314;CC DU CANTON DE CHARLY SUR MARNE
102167;313;CC DU HAUT-CHABLAIS
102161;313;CC FIER ET USSES
102042;313;CC MOND ARVERNE COMMUNAUTE
101993;313;CC DU PAYS DE L OZON
101966;313;CC DU CLERMONTOIS
101698;313;CC PAYS DE NAY
101176;313;CC DES GRANDS LACS
101149;313;CC DU PAYS ROUSSILLONNAIS
101027;313;CC DU PAYS DE LANDIVISIAU
100876;313;CC DE LA HAUTE SOMME
100590;313;CC DE THANN-CERNAY
100526;313;CC DES VILLES SOEURS
100514;313;CC INTER-CAUX-VEXIN
100305;313;CC ARGENTAN INTERCOM
102399;312;CC RAHIN ET CHERIMONT
102291;312;CC TERRES DE MONTAIGU
101998;312;CC VAL DE GRAY
101868;312;CC DES VALLONS DU LYONNAIS
101486;312;CC SUD-HERAULT
101358;312;CC COEUR DE NACRE
101342;312;CA VILLEFRANCHE BEAUJOLAIS SAONE
101132;312;CC BERRY LOIRE PUISAYE
101080;312;CC DE LA REGION D AUDRUICQ
101067;312;CC DE LA REGION DE GUEBWILLER
101031;312;CC COMMUNAUTE LESNEVEN
100977;312;CC D AIRE SUR L ADOUR
102049;309;CC PLAINE LIMAGNE
101882;309;CC BILLOM COMMUNAUTE
101653;309;CC DU PAYS DE MIREPOIX
101068;309;CC DU PAYS DE RIBEAUVILLE
100720;309;CC DU VAL DE L AISNE
100695;309;CC SARLAT-PERIGORD NOIR
100432;309;CC DRONNE ET BELLE
102017;308;CA DU PAYS DE FONTAINEBLEAU
101948;308;CC VAL GUIERS
101530;308;CC DU CREONNAIS
101508;308;CC COEUR COTE FLEURIE
101165;308;CC DU PAYS TARUSATE
101136;308;CC DE LA FORET
100909;308;CC PAYS D APT-LUBERON
100570;308;CC DU PAYS DE NIEDERBRONN-LES-BAINS
100366;308;CC ECUEILLE-VALENCAY
102340;307;CC SUD-ROUSSILLON
102169;307;CC DU CANTON DE RUMILLY
101910;307;CC DU ROUILLACAIS
101811;307;CC MIREBELLOIS ET FONTENOIS
101780;307;CC JURA NORD
101709;307;CC DU PAYS DE CRAON
101705;307;CC DU PAYS DU SAINTOIS
101590;307;CC CIATE, BOURGANEUF
101202;307;CC ENTRE DORE ET ALLIER
101028;307;CA CONCARNEAU CORNOUAILLE AGGLO
100948;307;CC VALLEES DE LA BRAYE ET DE L ANILLE
100714;307;CC DE LA THIERACHE DU CENTRE
100640;307;CC SEVRE ET LOIRE
100520;307;CC COMMUNAUTE BRAY-EAWY
102469;306;CC DE L OUEST VOSGIEN
102405;306;CC DU VEXIN-THELLE
101544;306;CC DU PAYS FOYEN
100519;306;CC CAMPAGNE-DE-CAUX
100501;306;CC CONQUES-MARCILLAC
100292;306;CC DU PAYS DES SOURCES
102448;305;CC HAUT - BUGEY
101726;305;CC MEDOC ESTUAIRE
101683;305;CC VAL ES DUNES
101112;305;CC DU SAULNOIS
100447;305;CC DU PAYS D IROISE
100420;305;CC AU PAYS DE LA ROCHE AUX FEES
100339;305;CC DE BLAVET BELLEVUE OCEAN
102075;300;CC DU BASSIN DE POMPEY
101620;300;CC DU PAYS DE PIERREFONTAINE - VERCEL
100625;300;CC DE FREYMING-MERLEBACH
100421;300;CC BRETAGNE PORTE DE LOIRE COMMUNAUTE
102458;299;CC DOMBES SAONE VALLEE
101928;299;CC DE GEMOZAC ET SAINTONGE VITICOLE
101209;299;CA AGGLO PAYS D ISSOIRE
101106;299;CC DU PAYS DE PHALSBOURG
100631;299;CA CLISSON SEVRE ET MAINE AGGLO
100382;299;CC TERRE DE CAMARGUE
102129;298;CC DE PETITE CAMARGUE
100668;298;CC LEZE ARIEGE
100456;298;CA QUIMPERLE COMMUNAUTE
100443;298;CC DU BONNEVALAIS
102353;294;CC DU PAYS RIOLAIS
101460;294;CC LOIRE, NIEVRE ET BERTRANGES
101191;294;CC DU PAYS DES SORGUES
101010;294;CC VAL DE SAONE CENTRE
138762;293;COMMUNE DE SCEAUX
126046;293;COMMUNE DE GRAVELINES
118777;293;COMMUNE DE VENDOME
102349;293;CC CONFLENT-CANIGO
101471;293;CC DES PAYS DE CALDAGUES-AUBRAC
100762;293;CC DU BASSIN D AUBENAS
100465;293;CC VIERZON-SOLOGNE-BERRY
129854;292;COMMUNE D HENDAYE
112146;292;COMMUNE DE PONTARLIER
100483;292;CC DU GRAND VILLEFRANCHOIS
106698;291;COMMUNE DE LEZIGNAN-CORBIERES
105592;291;COMMUNE DE PAMIERS
100647;291;CC LOCHES SUD TOURAINE
102142;287;CC MONTFORT COMMUNAUTE
101718;287;CC MOSELLE ET MADON
101613;287;CC DU GRAND PONTARLIER
100934;287;CC DU CLUNISOIS
100758;287;CA DE LA RIVIERA FRANCAISE
102297;286;CC DU PAYS DE LA CHATAIGNERAIE
102120;286;CC DES MONTS DU PILAT
101968;286;CC DES SABLONS
101932;286;CC DU PAYS DE L HUISNE SARTHOISE
101860;286;CC DE LA REGION DE CONDRIEU
101543;286;CC DES COTEAUX BORDELAIS
101520;286;CC RURALES DE L ENTRE-DEUX-MERS
101501;286;CC  VALLEE DES BAUX-ALPILLES
101423;286;CC DE LA VALLEE DU LOT ET DU VIGNOBLE
101276;286;CC DU DOUBS BAUMOIS
101258;286;CC MEDOC ATLANTIQUE
101066;286;CC DE LA VALLEE DE KAYSERSBERG
100944;286;CC DU SUD EST DU PAYS MANCEAU
100920;286;CC CLAYETTE CHAUFFAILLES EN BRIONNAIS
100582;286;CC DE LA VALLEE DE SAINT-AMARIN
100531;286;CC DES COLLINES DU PERCHE NORMAND
100413;286;CC DU BASSIN DE JOINVILLE EN CHAMPAGNE
100384;286;CC DE CEZE CEVENNES
100370;286;CC VAL DE L INDRE - BRENNE
100360;286;CC DE LA REGION DE BLAIN
100287;286;CC DE LA REGION DE MOLSHEIM-MUTZIG
100277;286;CC DU PAYS DE WISSEMBOURG
102605;285;CC DU PILAT RHODANIEN
102555;285;CC DES CRETES PREARDENNAISES
102425;285;CC DE COMMERCY - VOID - VAUCOULEURS
102166;285;CC DES QUATRE RIVIERES
101782;285;CC BRESSE HAUTE SEILLE
101464;285;CC DU PAYS DE HONFLEUR-BEUZEVILLE
101447;285;CC DU MASSIF DU VERCORS
101388;285;CC DE LA GASCOGNE TOULOUSAINE
101144;285;CA VIENNAGGLO
101098;285;CC RIVES DE MOSELLE
101060;285;CC BRIE DES RIVIERES ET CHATEAUX
100725;285;CC DE LA CHAMPAGNE PICARDE
100591;285;CC DES SOURCES DE L ORNE
100566;285;CC DU PAYS DE LANOUAILLE
100349;285;CC DES SUCS
100281;285;CC DU PAYS DE BARR
100265;285;CC DU PAYS FLECHOIS
100253;285;CC DU PAYS BELLEGARDIEN
102571;284;CC DU CIVRAISIEN EN POITOU
102509;284;CC DES PORTES DE ROSHEIM
102211;284;CC LE TONNERROIS EN BOURGOGNE
101631;284;CC DE LA COSTA VERDE
101393;284;CC DE LA TENAREZE
100612;284;CC CENTRE MORBIHAN COMMUNAUTE
100426;284;CC LIFFRE-CORMIER COMMUNAUTE
124671;280;VILLE DE SAINT AVE
138911;272;COMMUNE DE VILLEMOMBLE
134829;271;COMMUNE DE FONTENAY LE FLEURY
119677;265;COMMUNE DE PONT- CHATEAU
119174;265;COMMUNE DE RIORGES
102459;258;CC DE LA COTIERE A MONTLUEL
102285;258;CC DE LA VALLEE DU GAPEAU
102078;258;CC TERRITOIRE DE LUNEVILLE A BACCARAT
101033;258;CC PRESQU ILE DE CROZON-AULNE MARITIME
100267;258;CC SAUER-PECHELBRONN
102115;257;CC DU GRAND CHAMBORD
101621;257;CC LOUE-LISON
101439;257;CC DU PAYS DE LAUZUN
101391;257;CC DE LA LOMAGNE GERSOISE
101131;257;CC DES LOGES
100746;257;CA DURANCE-LUBERON-VERDON
107239;252;COMMUNE DE SAINT REMY DE PROVENCE
120165;239;COMMUNE DE SAINT JEAN DE LA RUELLE
119844;239;COMMUNE DE LA CHAPELLE ST MESMIN
119545;239;COMMUNE DE CHALETTE SUR LOING
101130;239;CC DES QUATRE VALLEES
101125;239;CA MONTARGOISE ET RIVES DU LOING
120172;238;COMMUNE D AMILLY
119564;238;COMMUNE D OLIVET
101126;238;CC GIENNOISES
139081;236;COMMUNE DE TRINITE
133595;235;COMMUNE DE ELBEUF
138945;232;COMMUNE D ALFORTVILLE
138470;232;COMMUNE D IGNY
128789;232;COMMUNE DE GERZAT
102305;232;CC VENDEE, SEVRE, AUTISE
102079;232;CC DE VEZOUZE EN PIEMONT
101463;232;CC BLANGY-PONT L EVEQUE INTERCOM
100953;232;CC HAUTE SARTHE ALPES MANCELLES
100614;232;CC QUESTEMBERT COMMUNAUTE
100422;232;CC DU PAYS DE CHATEAUGIRON
222254;231;CC ARDECHE RHONE COIRON
102496;231;CC COMMENTRY MONTMARAULT NERIS
102462;231;CC DE LA DOMBES
131368;230;COMMUNE DE MEYZIEU
102558;230;CC DU PAYS DE ST GILLES-CROIX-DE-VIE
102215;230;CC DU VAL D ESSONNE
101075;230;CC DE LA VALLEE DE LA DOLLER
101055;230;CA DE LA REGION DIEPPOISE
100842;230;CC DU PAYS HOUDANAIS
100744;230;CA PROVENCE-ALPES-AGGLOMERATION
100718;230;CC THIERACHE SAMBRE ET OISE
102451;229;CC BUGEY SUD
102442;229;CC DE LA GRANDE VALLEE DE LA MARNE
102292;229;CC PAYS DE FONTENAY-VENDEE
102015;229;CC PAYS DE MONTEREAU
101967;229;CC DU PLATEAU PICARD
101899;229;CC DU SUD AVESNOIS
101810;229;CC VALLEES DE LA TILLE ET DE L IGNON
101502;229;CA TERRE DE PROVENCE
101418;229;CC DE L ERNEE
101413;229;CC DU PAYS DE LOIRON
101113;229;CA DU VAL DE FENSCH
100976;229;CC DE MIMIZAN
100890;229;CC TARN-AGOUT
222366;225;CC L OREE DE LA BRIE
102518;225;CC DE LA BASSE-ZORN
102389;225;CC DU PAYS D HERICOURT
102212;225;CC YONNE NORD
102194;225;CA DE L AUXERROIS
101845;225;CC PYRENEES AUDOISES
101767;225;CC DU TRIEVES
101732;225;CC DU CLERMONTAIS
101714;225;CC DU BASSIN DE PONT-A-MOUSSON
101529;225;CC LATITUDE NORD GIRONDE
101465;225;CA DU BASSIN D AURILLAC
101163;225;CC TERRES DE CHALOSSE
100962;225;CC DU VAL DE SARTHE
100841;225;CC LES PORTES DE L ILE DE FRANCE
100813;225;CC DU SUD TERRITOIRE
100529;225;CC DES PAYS DE L AIGLE
100363;225;CC DU PAYS DE REDON
102505;224;CC DE LA PLAINE DU RHIN
102295;224;CC OCEAN MARAIS DE MONTS
101533;224;CC DU SECTEUR DE SAINT LOUBES
101397;224;CC BASTIDES DE LOMAGNE
100990;224;CC DES 7 VALLEES
100905;224;CC AYGUES-OUVEZE EN PROVENCE
100879;224;CC DU GRAND ROYE
100390;224;CC DU CANTON DE VATAN
268706;223;CC DE LA REGION DE RAMBERVILLERS
102177;223;CC DU VAL DE VIENNE
101534;223;CC DU GRAND SAINT EMILONNAIS
101490;223;CC CEVENNES GANGEOISES ET SUMENOISES
101168;223;CC DES LANDES D ARMAGNAC
101040;223;CC DE LA REGION D YVETOT
268681;222;CC BRIE NANGISSIENNE
102275;222;CC COTEAUX ET PLAINES DU PAYS
102272;222;CC DE LA LOMAGNE TARN-ET-GARONNAISE
102186;222;CC BRUYERES-VALLONS DES VOSGES
102148;222;CC DE BROCELIANDE
102072;222;CC DU PAYS SOLESMOIS
101875;222;CC OSARTIS MARQUION
101750;222;CC BASTIDES EN HAUT AGENAIS PERIGORD
101574;222;CC DU BASSIN DE MARENNES
100829;222;CC DE MARIE-GALANTE
100697;222;CC DE LA VALLEE DE L HOMME
100648;222;CC DU CASTELRENAUDAIS
100533;222;CC DU BASSIN DE MORTAGNE AU PERCHE
222304;221;CC TERRES DE PERCHE
222292;221;CC DU PAYS CHATILLONNAIS
102502;221;CC DE LA VALLEE DE LA BRUCHE
102396;221;CC DE LA HAUTE COMTE
102023;221;CC DE LA HAUTE-BIGORRE
101608;221;CC ISLE VERN SALEMBRE EN PERIGORD
101531;221;CC DU CUBZAGUAIS
101455;221;CC DE LA MATHEYSINE
101158;221;CC DES COLLINES DU NORD DAUPHINE
100999;221;CC DU SUD-ARTOIS
100621;221;CC DU DISTRICT URBAIN DE FAULQUEMONT
100388;221;CC DU VAL DE L EYRE
100385;221;CC DU PONT DU GARD
100358;221;CC LOIRE ET SEMENE
222372;218;CC DU PROVINOIS
222333;218;CC DU SUD MESSIN
102386;218;CC COTE D EMERAUDE
101859;218;CC DU PAYS DE L ARBRESLE
101854;218;CC DE L EST LYONNAIS
101715;218;CC DES PAYS DU SEL ET DU VERMOIS
101565;218;CC AUNIS SUD
101545;218;CC MEDULLIENNE
101428;218;CC QUERCY - BOURIANE
101424;218;CA DU GRAND CAHORS
101052;218;CC TERROIR DE CAUX
100855;218;CC HAUT VAL DE SEVRE
100551;218;CC LAMBALLE TERRE ET MER
100543;218;CC ANDAINE - PASSAIS
100510;218;CC COTE D ALBATRE
118501;217;COMMUNE DE BLOIS
102408;217;CC DE L AIRE CANTILIENNE
102093;217;CC DES VALLEES DU HAUT-ANJOU
102058;217;CC DU CAUDRESIS ET DU CATESIS
101997;217;CA DE VESOUL
101869;217;CC BEAUJOLAIS PIERRES DOREES
101746;217;CA VAL DE GARONNE AGGLOMERATION
101727;217;CC CASTILLON/PUJOLS
101257;217;CA BASSIN ARCACHON SUD-POLE ATLANTIQUE
100641;217;CC DU SUD ESTUAIRE
299343;216;CC DE PETITE-TERRE
298866;216;CC DU GOLFE DE SAINT-TROPEZ
268647;216;CC FAUCIGNY-GLIERES
222247;216;CC DU BOCAGE BOURBONNAIS
102568;216;CC DE L AILLANTAIS
102145;216;CC VALLONS HAUTE-BRETAGNE COMMUNAUTE
102011;216;CC DU PAYS DE L OURCQ
101719;216;CA DE LONGWY
101494;216;CC DU GRAND PIC SAINT-LOUP
101244;216;CC DES COTEAUX ARRATS GIMONE
100690;216;CC DU PAYS RIBERACOIS
100630;216;CC DE GRAND LIEU
298897;215;CC AUNIS ATLANTIQUE
101798;215;CA SEINE EURE
101536;215;CC DU BAZADAIS
101437;215;CC FUMEL VALLEE DU LOT
101063;215;CC DU PAYS DE ROUFFACH, VIGNOBLES
100803;215;CC DU PAYS DE SAINT YRIEIX
100788;215;CC DES VALLEES DU CLAIN
100619;215;CC PONTIVY COMMUNAUTE
100599;215;CC COEUR DE LOZERE
100375;215;CC DU VAL D AMBOISE
100350;215;CC DU BRIVADOIS
222287;214;CC HAUTE-CORREZE COMMUNAUTE
102542;214;CA DE SAINTES
102416;214;CC SEILLE ET MAUCHERE GRAND COURONNE
102332;214;CC PYRENEES VALLEES DES GAVES
101863;214;CA DE L OUEST RHODANIEN
101641;214;CC DE CALVI BALAGNE
101630;214;CA DE BASTIA
100899;214;CC SIDOBRE VAL D AGOUT-VALS
100627;214;CC MORVAN SOMMETS ET GRANDS LACS
222257;211;CC DU RHONE AUX GORGES DE L ARDECHE
102553;211;CC DES PORTES DU LUXEMBOURG
102536;211;CC DU BRIANCONNAIS
102350;211;CC DES ASPRES
101982;211;CC EURE-MADRIE-SEINE
101864;211;CC SAONE-BEAUJOLAIS
101241;211;CC DE LA MOIVRE A LA COOLE
101156;211;CC BIEVRE ISERE
101015;211;CC DE MIRIBEL ET DU PLATEAU
298864;210;CC DES DEUX MORIN
298695;210;CC DE L OISANS
296996;210;CC PONTHIEU-MARQUENTERRE
296994;210;CC GATINAIS VAL DE LOING
296981;210;CC PAYS RHIN - BRISACH
296970;210;CC HOUVE-PAYS BOULAGEOIS
238774;210;CC SOMME SUD-OUEST
238737;210;CC BOUZONVILLOIS-TROIS FRONTIERES
102262;210;CC DU TERRITOIRE NORD PICARDIE
102184;210;CC TERRE D EAU
102181;210;CC ELAN LIMOUSIN AVENIR NATURE
102085;210;CC HAUTE SAULX
102039;210;CC DOMES SANCY ARTENSE
101978;210;CC INTERCOM BERNAY TERRES DE NORMANDIE
101933;210;CC MAINE SAOSNOIS
101730;210;CC DU SUD GIRONDE
101640;210;CC DE LA CASTAGNICCIA-CASINCA
101411;210;CC DU PAYS DE MESLAY-GREZ
101175;210;CC MAREMNE ADOUR COTE SUD
101172;210;CC CHALOSSE TURSAN
101093;210;CC COMBRAILLES SIOULE ET MORGE
100903;210;CA VENTOUX-COMTAT-VENAISSIN
100795;210;CC DU HAUT-POITOU
100708;210;CC DU PERIGORD NONTRONNAIS
100652;210;CC TOURAINE-EST VALLEES
100649;210;CC TOURAINE OUEST VAL DE LOIRE
268721;209;CC DU PERCHE
238789;209;CC DE GEVREY-CHAMBERTIN
222258;209;CC VALLEES ET PLATEAU D ARDENNE
101554;209;CC DU DIOIS
101396;209;CC DU GRAND ARMAGNAC
101078;209;CA DU GRAND DAX
100639;209;CC DU PAYS D ANCENIS
100374;209;CC DE LA CHATRE ET SAINTE SEVERE
268646;207;CC HAUT CHEMIN-PAYS DE PANGE
238767;207;CC DU VEXIN NORMAND
238719;207;CC AGGLO SAINT-AVOLD CENTRE MOSELLAN
102384;207;CC DU PAYS DE DOL
101605;207;CC INTERCO NORMANDIE SUD EURE
101519;207;CC DU SUD GRESIVAUDAN
101426;207;CC GRAND-FIGEAC
101250;207;CA GRAND AUCH COEUR DE GASCOGNE
100956;207;CC DE LA CHAMPAGNE CONLINOISE
298904;204;CC DU VAL DE L OISE
222253;204;CC PAYS DES VANS EN CEVENNES
102407;204;CC DU PAYS NOYONNAIS
102375;204;CC DE VITRY, CHAMPAGNE ET DER
102155;204;CA ARLYSERE
101367;204;CC LOIRE, VIGNOBLES ET NOHAIN
101143;204;CC LES VALS DU DAUPHINE
268707;203;CA BEAUNE, COTE ET SUD
102263;203;CC AVRE LUCE NOYE
102257;203;CC DU THOUARSAIS
102233;203;CC PAYS CRECOIS
102207;203;CC CHABLIS, VILLAGES ET TERROIRS
101999;203;CC TERRES DE SAONE
101570;203;CA ROCHEFORT OCEAN
101487;203;CC VALLEE DE L HERAULT
101284;203;CC DU PAYS VIGANAIS
101211;203;CC DE LACQ-ORTHEZ
101203;203;CC AMBERT LIVRADOIS FOREZ
100849;203;CC DU CELLOIS, COEUR DU POITOU
100685;203;CC DES COTEAUX BELLEVUE
296988;202;CC DE LA VALLEE DE CHAMONIX-MONT-BLANC
102347;202;CC ROUSSILLON-CONFLENT
102187;202;CC DE L AGGLOMERATION MIGENNOISE
101739;202;CC LA DOMITIENNE
101725;202;CC DES PORTES DE L ENTRE DEUX MERS
101559;202;CC DU ROYANS-VERCORS
101178;202;CA TERRITOIRES VENDOMOIS
101150;202;CC DU TERRITOIRE DE BEAUREPAIRE
101107;202;CC SARREBOURG MOSELLE SUD
101058;202;CC DU PAYS FERTOIS
101026;202;CC POHER COMMUNAUTE
100891;202;CC DU LAUTRECOIS ET DU PAYS D AGOUT
100637;202;CC DE LA REGION DE NOZAY
100634;202;CC D ERDRE ET GESVRES
100556;202;CC LEFF ARMOR COMMUNAUTE
