135236
125821
133140
107463
105136
139126
114308
112213
111809
103004
138341
107556
107443
106557
117207
104340
137743
134583
119569
114347
123494
108334
104708
134243
134224
130820
119673
117768
117287
113801
112614
136798
107211
124650
102761
135424
134659
134609
130997
119462
116543
116450
116133
108113
123975
133428
123409
119954
116502
108360
106501
137674
131919
127925
126177
128289
121180
116965
114378
111685
110691
110630
107461
104313
132727
130178
126143
137292
128494
109114
107452
107395
115591
113077
137391
126342
127854
138461
125491
107229
105438
105047
103257
136604
135769
132838
132160
135113
137023
136414
131018
129575
117283
116644
114798
107874
120078
130884
110956
136063
136731
119057
115999
119579
119173
115796
119955
121219
136697
112138
125267
132071
130401
129040
125484
117616
116225
115974
114153
115716
107325
107205
116987
135196
112181
136913
131146
121795
112492
118665
119548
113555
132599
107596
135513
133275
117593
116541
116504
109065
108379
117824
134179
114677
129950
128395
133187
132964
125268
114240
106215
138870
115856
106673
139033
137110
133243
117541
113966
115530
109041
107724
116207
129576
117579
103034
137061
117599
132977
105868
114793
135043
118622
117804
114487
114456
117686
106582
115810
123427
123104
120064
118722
117917
117533
117298
127059
109642
128129
137166
136079
123497
121829
105349
136978
130387
126503
124299
109790
114059
115723
113314
110654
109129
103200
130285
124338
117639
124712
114356
124813
104739
103186
130837
136887
136831
132728
132244
131083
131030
114441
122296
117506
108972
108000
137568
135122
134479
132825
131157
111630
123061
114709
117904
116469
115942
115848
114894
114702
112961
111158
133190
130371
119772
110499
125772
104860
136785
131508
128982
124182
133742
110738
120012
132457
119556
134429
131848
128158
137864
133259
133045
128868
115784
123368
124294
117066
104046
133737
128509
111160
108982
105715
104683
107471
134585
109332
138488
137126
136987
132654
131411
130933
117587
116328
114411
104374
114797
110618
129461
126577
115580
136706
130078
125752
123532
107387
117803
119990
113356
108287
139064
136549
132515
131104
130240
125714
120061
121663
124663
115809
113960
108539
138042
137616
133562
131880
130826
114352
124847
118864
121752
119889
118828
114857
106669
137979
135426
135039
125430
130604
112660
122969
115147
113954
108875
103895
132349
130270
123353
118893
116614
117868
117625
139140
136794
136540
127515
123857
120288
120065
119983
125314
118846
